user_id,image,annotations,raw_data_t1,raw_data_t2,raw_data_t3,raw_data_t4
07c350ded1027bb2388ffeae3182478f66f3eef257916c460cc552eb63618b98,TestDataset20.png,"{'tooth_num': 6, 'mesial': 'Mild', 'mesial_conf': 87, 'mesial_pls': True, 'mesial_pls_conf': 77, 'distal': 'Healthy', 'distal_conf': 86, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': False, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1467.558837890625, 'y': 668.210205078125, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': 87}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1027.4759521484375, 'y': 618.2008056640625, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 1}, {'value': 0}, {'value': 86}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 857.4439697265625, 'y': 608.1989135742188, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 0}, {'value': 1}, {'value': 90}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 402.3583068847656, 'y': 593.1961059570312, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 1}, {'value': 2}, {'value': 87}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 1462.557861328125, 'y': 668.210205078125, 'tool': 0, 'frame': 0, 'details': [{'value': 77}], 'tool_label': 'Widened Periodontal Ligament Space'}]",[],"[{'x': 612.3978271484375, 'y': 648.2064208984375, 'tool': 0, 'frame': 0, 'details': [{'value': 60}], 'tool_label': 'Furcation Involvement'}]"
07c350ded1027bb2388ffeae3182478f66f3eef257916c460cc552eb63618b98,TestDataset20.png,"{'tooth_num': 5, 'mesial': None, 'mesial_conf': None, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': None, 'distal_conf': None, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': None, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1467.558837890625, 'y': 668.210205078125, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': 87}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1027.4759521484375, 'y': 618.2008056640625, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 1}, {'value': 0}, {'value': 86}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 857.4439697265625, 'y': 608.1989135742188, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 0}, {'value': 1}, {'value': 90}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 402.3583068847656, 'y': 593.1961059570312, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 1}, {'value': 2}, {'value': 87}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 1462.557861328125, 'y': 668.210205078125, 'tool': 0, 'frame': 0, 'details': [{'value': 77}], 'tool_label': 'Widened Periodontal Ligament Space'}]",[],"[{'x': 612.3978271484375, 'y': 648.2064208984375, 'tool': 0, 'frame': 0, 'details': [{'value': 60}], 'tool_label': 'Furcation Involvement'}]"
480009eb82de6cdd60bf59d39005859385dfc034e2c34489098239f9c2f505b6,TestDataset20.png,"{'tooth_num': 7, 'mesial': None, 'mesial_conf': None, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': 'Healthy', 'distal_conf': '50', 'distal_pls': False, 'distal_pls_conf': None, 'furcation': True, 'furcation_conf': 27, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 495.6784362792969, 'y': 456.6421813964844, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 1}, {'value': 0}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 985.4986572265625, 'y': 499.5645751953125, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 0}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1081.44287109375, 'y': 489.4651794433594, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 1}, {'value': 0}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1558.638916015625, 'y': 605.608154296875, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1710.129638671875, 'y': 552.5863647460938, 'tool': 0, 'frame': 0, 'details': [{'value': 5}, {'value': 1}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]",[],[],"[{'x': 647.1692504882812, 'y': 696.5026245117188, 'tool': 0, 'frame': 0, 'details': [{'value': 27}], 'tool_label': 'Furcation Involvement'}]"
480009eb82de6cdd60bf59d39005859385dfc034e2c34489098239f9c2f505b6,TestDataset20.png,"{'tooth_num': 6, 'mesial': 'Mild', 'mesial_conf': '50', 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': 'Healthy', 'distal_conf': '50', 'distal_pls': False, 'distal_pls_conf': None, 'furcation': False, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 495.6784362792969, 'y': 456.6421813964844, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 1}, {'value': 0}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 985.4986572265625, 'y': 499.5645751953125, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 0}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1081.44287109375, 'y': 489.4651794433594, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 1}, {'value': 0}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1558.638916015625, 'y': 605.608154296875, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1710.129638671875, 'y': 552.5863647460938, 'tool': 0, 'frame': 0, 'details': [{'value': 5}, {'value': 1}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]",[],[],"[{'x': 647.1692504882812, 'y': 696.5026245117188, 'tool': 0, 'frame': 0, 'details': [{'value': 27}], 'tool_label': 'Furcation Involvement'}]"
480009eb82de6cdd60bf59d39005859385dfc034e2c34489098239f9c2f505b6,TestDataset20.png,"{'tooth_num': 5, 'mesial': None, 'mesial_conf': None, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': 'Mild', 'distal_conf': '50', 'distal_pls': False, 'distal_pls_conf': None, 'furcation': None, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 495.6784362792969, 'y': 456.6421813964844, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 1}, {'value': 0}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 985.4986572265625, 'y': 499.5645751953125, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 0}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1081.44287109375, 'y': 489.4651794433594, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 1}, {'value': 0}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1558.638916015625, 'y': 605.608154296875, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1710.129638671875, 'y': 552.5863647460938, 'tool': 0, 'frame': 0, 'details': [{'value': 5}, {'value': 1}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]",[],[],"[{'x': 647.1692504882812, 'y': 696.5026245117188, 'tool': 0, 'frame': 0, 'details': [{'value': 27}], 'tool_label': 'Furcation Involvement'}]"
57fad2119397d9e7a4ce5be7900236b0f8f415dc93b707c2592b280f56987af3,TestDataset20.png,"{'tooth_num': 7, 'mesial': None, 'mesial_conf': None, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': 'Moderate', 'distal_conf': '50', 'distal_pls': True, 'distal_pls_conf': 50, 'furcation': True, 'furcation_conf': 50, 'arr_left': True, 'arr_left_conf': 50, 'arr_right': None, 'arr_right_conf': None}","[{'x': 476.0113525390625, 'y': 490.7017822265625, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 1}, {'value': 2}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 968.5869140625, 'y': 538.2952880859375, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1068.8955078125, 'y': 524.5008544921875, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 1}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1571.1163330078125, 'y': 625.817626953125, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 450.92974853515625, 'y': 586.5401000976562, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Widened Periodontal Ligament Space'}]","[{'x': 272.94049072265625, 'y': 481.252685546875, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Alveolar Ridge Resorption'}, {'x': 183.7138671875, 'y': 443.2064514160156, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Alveolar Ridge Resorption'}]","[{'x': 659.032958984375, 'y': 716.1239013671875, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Furcation Involvement'}]"
57fad2119397d9e7a4ce5be7900236b0f8f415dc93b707c2592b280f56987af3,TestDataset20.png,"{'tooth_num': 6, 'mesial': 'Mild', 'mesial_conf': '50', 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': 'Mild', 'distal_conf': '50', 'distal_pls': False, 'distal_pls_conf': None, 'furcation': False, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 476.0113525390625, 'y': 490.7017822265625, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 1}, {'value': 2}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 968.5869140625, 'y': 538.2952880859375, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1068.8955078125, 'y': 524.5008544921875, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 1}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1571.1163330078125, 'y': 625.817626953125, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 450.92974853515625, 'y': 586.5401000976562, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Widened Periodontal Ligament Space'}]","[{'x': 272.94049072265625, 'y': 481.252685546875, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Alveolar Ridge Resorption'}, {'x': 183.7138671875, 'y': 443.2064514160156, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Alveolar Ridge Resorption'}]","[{'x': 659.032958984375, 'y': 716.1239013671875, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Furcation Involvement'}]"
57fad2119397d9e7a4ce5be7900236b0f8f415dc93b707c2592b280f56987af3,TestDataset20.png,"{'tooth_num': 5, 'mesial': None, 'mesial_conf': None, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': None, 'distal_conf': None, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': None, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 476.0113525390625, 'y': 490.7017822265625, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 1}, {'value': 2}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 968.5869140625, 'y': 538.2952880859375, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1068.8955078125, 'y': 524.5008544921875, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 1}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1571.1163330078125, 'y': 625.817626953125, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': '50'}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 450.92974853515625, 'y': 586.5401000976562, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Widened Periodontal Ligament Space'}]","[{'x': 272.94049072265625, 'y': 481.252685546875, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Alveolar Ridge Resorption'}, {'x': 183.7138671875, 'y': 443.2064514160156, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Alveolar Ridge Resorption'}]","[{'x': 659.032958984375, 'y': 716.1239013671875, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Furcation Involvement'}]"
61ff9da7164ba1c215e93c0323f1350fce1dd22b25e95a8752b84592abeb0d0e,TestDataset20.png,"{'tooth_num': 7, 'mesial': None, 'mesial_conf': None, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': None, 'distal_conf': None, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': True, 'furcation_conf': 86, 'arr_left': True, 'arr_left_conf': 80, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1527.7628173828125, 'y': 659.6814575195312, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': 78}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 1578.725341796875, 'y': 622.8751831054688, 'tool': 0, 'frame': 0, 'details': [{'value': 79}], 'tool_label': 'Widened Periodontal Ligament Space'}]","[{'x': 250.86871337890625, 'y': 427.51885986328125, 'tool': 0, 'frame': 0, 'details': [{'value': 80}], 'tool_label': 'Alveolar Ridge Resorption'}]","[{'x': 655.737548828125, 'y': 710.6439208984375, 'tool': 0, 'frame': 0, 'details': [{'value': 86}], 'tool_label': 'Furcation Involvement'}]"
61ff9da7164ba1c215e93c0323f1350fce1dd22b25e95a8752b84592abeb0d0e,TestDataset20.png,"{'tooth_num': 6, 'mesial': 'Mild', 'mesial_conf': 78, 'mesial_pls': True, 'mesial_pls_conf': 79, 'distal': None, 'distal_conf': None, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': False, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1527.7628173828125, 'y': 659.6814575195312, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': 78}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 1578.725341796875, 'y': 622.8751831054688, 'tool': 0, 'frame': 0, 'details': [{'value': 79}], 'tool_label': 'Widened Periodontal Ligament Space'}]","[{'x': 250.86871337890625, 'y': 427.51885986328125, 'tool': 0, 'frame': 0, 'details': [{'value': 80}], 'tool_label': 'Alveolar Ridge Resorption'}]","[{'x': 655.737548828125, 'y': 710.6439208984375, 'tool': 0, 'frame': 0, 'details': [{'value': 86}], 'tool_label': 'Furcation Involvement'}]"
61ff9da7164ba1c215e93c0323f1350fce1dd22b25e95a8752b84592abeb0d0e,TestDataset20.png,"{'tooth_num': 5, 'mesial': None, 'mesial_conf': None, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': None, 'distal_conf': None, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': None, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1527.7628173828125, 'y': 659.6814575195312, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': 78}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 1578.725341796875, 'y': 622.8751831054688, 'tool': 0, 'frame': 0, 'details': [{'value': 79}], 'tool_label': 'Widened Periodontal Ligament Space'}]","[{'x': 250.86871337890625, 'y': 427.51885986328125, 'tool': 0, 'frame': 0, 'details': [{'value': 80}], 'tool_label': 'Alveolar Ridge Resorption'}]","[{'x': 655.737548828125, 'y': 710.6439208984375, 'tool': 0, 'frame': 0, 'details': [{'value': 86}], 'tool_label': 'Furcation Involvement'}]"
7750d829fc1ba0b4730aaa0353fea585270f1e5f417eedfc4e30062f68aa1ef4,TestDataset20.png,"{'tooth_num': 7, 'mesial': None, 'mesial_conf': None, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': None, 'distal_conf': None, 'distal_pls': True, 'distal_pls_conf': 100, 'furcation': True, 'furcation_conf': 100, 'arr_left': True, 'arr_left_conf': 100, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1549.596923828125, 'y': 618.2689819335938, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': 100}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 1518.5711669921875, 'y': 683.5863037109375, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Widened Periodontal Ligament Space'}, {'x': 486.5579833984375, 'y': 515.394287109375, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Widened Periodontal Ligament Space'}]","[{'x': 1561.0274658203125, 'y': 632.9653930664062, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Alveolar Ridge Resorption'}, {'x': 476.7603759765625, 'y': 471.3050842285156, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Alveolar Ridge Resorption'}, {'x': 1706.3583984375, 'y': 564.3822631835938, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Alveolar Ridge Resorption'}]","[{'x': 671.0794067382812, 'y': 672.15576171875, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Furcation Involvement'}, {'x': 1340.58154296875, 'y': 611.7373046875, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Furcation Involvement'}]"
7750d829fc1ba0b4730aaa0353fea585270f1e5f417eedfc4e30062f68aa1ef4,TestDataset20.png,"{'tooth_num': 6, 'mesial': 'Mild', 'mesial_conf': 100, 'mesial_pls': True, 'mesial_pls_conf': 100, 'distal': None, 'distal_conf': None, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': True, 'furcation_conf': 100, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1549.596923828125, 'y': 618.2689819335938, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': 100}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 1518.5711669921875, 'y': 683.5863037109375, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Widened Periodontal Ligament Space'}, {'x': 486.5579833984375, 'y': 515.394287109375, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Widened Periodontal Ligament Space'}]","[{'x': 1561.0274658203125, 'y': 632.9653930664062, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Alveolar Ridge Resorption'}, {'x': 476.7603759765625, 'y': 471.3050842285156, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Alveolar Ridge Resorption'}, {'x': 1706.3583984375, 'y': 564.3822631835938, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Alveolar Ridge Resorption'}]","[{'x': 671.0794067382812, 'y': 672.15576171875, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Furcation Involvement'}, {'x': 1340.58154296875, 'y': 611.7373046875, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Furcation Involvement'}]"
7750d829fc1ba0b4730aaa0353fea585270f1e5f417eedfc4e30062f68aa1ef4,TestDataset20.png,"{'tooth_num': 5, 'mesial': None, 'mesial_conf': None, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': None, 'distal_conf': None, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': None, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1549.596923828125, 'y': 618.2689819335938, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': 100}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 1518.5711669921875, 'y': 683.5863037109375, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Widened Periodontal Ligament Space'}, {'x': 486.5579833984375, 'y': 515.394287109375, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Widened Periodontal Ligament Space'}]","[{'x': 1561.0274658203125, 'y': 632.9653930664062, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Alveolar Ridge Resorption'}, {'x': 476.7603759765625, 'y': 471.3050842285156, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Alveolar Ridge Resorption'}, {'x': 1706.3583984375, 'y': 564.3822631835938, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Alveolar Ridge Resorption'}]","[{'x': 671.0794067382812, 'y': 672.15576171875, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Furcation Involvement'}, {'x': 1340.58154296875, 'y': 611.7373046875, 'tool': 0, 'frame': 0, 'details': [{'value': 100}], 'tool_label': 'Furcation Involvement'}]"
aa839366a7cf81de8e20d42a3da742ed3f3302802e7c5b331bd2f6dbf38e45b6,TestDataset20.png,"{'tooth_num': 7, 'mesial': None, 'mesial_conf': None, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': None, 'distal_conf': None, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': False, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1596.158203125, 'y': 554.744140625, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': 80}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]",[],[],[]
aa839366a7cf81de8e20d42a3da742ed3f3302802e7c5b331bd2f6dbf38e45b6,TestDataset20.png,"{'tooth_num': 6, 'mesial': 'Mild', 'mesial_conf': 80, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': None, 'distal_conf': None, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': False, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1596.158203125, 'y': 554.744140625, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': 80}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]",[],[],[]
aa839366a7cf81de8e20d42a3da742ed3f3302802e7c5b331bd2f6dbf38e45b6,TestDataset20.png,"{'tooth_num': 5, 'mesial': None, 'mesial_conf': None, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': None, 'distal_conf': None, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': None, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1596.158203125, 'y': 554.744140625, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 1}, {'value': 80}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]",[],[],[]
e43304398bdf60e82d8b4d0031adcd5a0784e952b7da35af15cea11acdbffb80,TestDataset20.png,"{'tooth_num': 7, 'mesial': 'Healthy', 'mesial_conf': 80, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': 'Healthy', 'distal_conf': 80, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': True, 'furcation_conf': 50, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1570.412109375, 'y': 584.6858520507812, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 2}, {'value': 80}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1075.333251953125, 'y': 463.71636962890625, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 1}, {'value': 1}, {'value': 100}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 974.525390625, 'y': 497.31903076171875, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 0}, {'value': 0}, {'value': 80}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 486.16705322265625, 'y': 441.31463623046875, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 1}, {'value': 0}, {'value': 80}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 651.9400634765625, 'y': 696.6946411132812, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Widened Periodontal Ligament Space'}]",[],[]
e43304398bdf60e82d8b4d0031adcd5a0784e952b7da35af15cea11acdbffb80,TestDataset20.png,"{'tooth_num': 6, 'mesial': 'Moderate', 'mesial_conf': 80, 'mesial_pls': False, 'mesial_pls_conf': None, 'distal': 'Mild', 'distal_conf': 100, 'distal_pls': False, 'distal_pls_conf': None, 'furcation': False, 'furcation_conf': None, 'arr_left': None, 'arr_left_conf': None, 'arr_right': None, 'arr_right_conf': None}","[{'x': 1570.412109375, 'y': 584.6858520507812, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 0}, {'value': 2}, {'value': 80}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 1075.333251953125, 'y': 463.71636962890625, 'tool': 0, 'frame': 0, 'details': [{'value': 6}, {'value': 1}, {'value': 1}, {'value': 100}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 974.525390625, 'y': 497.31903076171875, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 0}, {'value': 0}, {'value': 80}], 'tool_label': 'Probe Site (Percent Bone Loss)'}, {'x': 486.16705322265625, 'y': 441.31463623046875, 'tool': 0, 'frame': 0, 'details': [{'value': 7}, {'value': 1}, {'value': 0}, {'value': 80}], 'tool_label': 'Probe Site (Percent Bone Loss)'}]","[{'x': 651.9400634765625, 'y': 696.6946411132812, 'tool': 0, 'frame': 0, 'details': [{'value': '50'}], 'tool_label': 'Widened Periodontal Ligament Space'}]",[],[]
